0.000000000000000000e+00 2.552466275613723412e-01
2.500000000000000139e-02 2.342740020231239007e-01
5.000000000000000278e-02 2.391296373533652320e-01
7.500000000000001110e-02 2.538719730228692906e-01
1.000000000000000056e-01 2.295880379627939227e-01
1.250000000000000000e-01 2.345191711951379321e-01
1.500000000000000222e-01 2.554716147548407035e-01
1.750000000000000167e-01 2.422849320497215131e-01
2.000000000000000111e-01 2.435182521284397772e-01
2.250000000000000056e-01 2.508915960293346403e-01
2.500000000000000000e-01 2.313446168041031481e-01
2.750000000000000222e-01 2.476757492621289025e-01
3.000000000000000444e-01 2.482476423225498940e-01
3.250000000000000111e-01 2.308604920890394152e-01
3.500000000000000333e-01 2.226999246433177815e-01
3.750000000000000000e-01 2.303229380260005676e-01
4.000000000000000222e-01 2.341211462494614537e-01
4.250000000000000444e-01 2.457838534699580968e-01
4.500000000000000111e-01 2.445699033337127015e-01
4.750000000000000333e-01 2.392509195399396549e-01
5.000000000000000000e-01 2.439379704272150728e-01
5.250000000000000222e-01 2.402018493074346284e-01
5.500000000000000444e-01 2.431994893459860640e-01
5.750000000000000666e-01 2.324816655120597597e-01
6.000000000000000888e-01 2.370409031040342784e-01
6.250000000000000000e-01 2.361893200303747942e-01
6.500000000000000222e-01 2.358518019033481739e-01
6.750000000000000444e-01 2.340714408317876860e-01
7.000000000000000666e-01 2.325892087370272365e-01
7.250000000000000888e-01 2.395222471972454081e-01
7.500000000000000000e-01 2.147148737249091888e-01
7.750000000000000222e-01 2.366257484015331369e-01
8.000000000000000444e-01 2.403859292393998315e-01
8.250000000000000666e-01 2.390125165262273754e-01
8.500000000000000888e-01 2.377952381357317790e-01
8.750000000000000000e-01 2.525473800037358885e-01
9.000000000000000222e-01 2.289226476986314096e-01
9.250000000000000444e-01 2.344398979793677340e-01
9.500000000000000666e-01 2.292241905481655628e-01
9.750000000000000888e-01 2.189286588063476813e-01
1.000000000000000000e+00 2.274732267241043604e-01
1.025000000000000133e+00 2.244476906287249940e-01
1.050000000000000044e+00 2.340359919281637113e-01
1.074999999999999956e+00 2.023070804495703812e-01
1.100000000000000089e+00 2.350882904554545960e-01
1.125000000000000000e+00 2.330750834214882494e-01
1.150000000000000133e+00 2.352088229645625805e-01
1.175000000000000044e+00 2.330926965880431856e-01
1.200000000000000178e+00 2.286839353273343867e-01
1.225000000000000089e+00 2.379608206909853418e-01
1.250000000000000000e+00 2.271054949564766667e-01
1.275000000000000133e+00 2.336450968615169654e-01
1.300000000000000044e+00 2.138765103648534172e-01
1.325000000000000178e+00 2.258960235247647608e-01
1.350000000000000089e+00 2.324847013464292622e-01
1.375000000000000000e+00 2.150151988245657120e-01
1.400000000000000133e+00 2.056318164367308410e-01
1.425000000000000044e+00 2.338273365369840651e-01
1.450000000000000178e+00 2.327801307606111869e-01
1.475000000000000089e+00 2.195001756814476401e-01
1.500000000000000000e+00 2.171901702334107787e-01
1.525000000000000133e+00 2.177068160917453865e-01
1.550000000000000044e+00 2.375050830739033336e-01
1.575000000000000178e+00 2.293924118414130409e-01
1.600000000000000089e+00 2.097052857248847546e-01
1.625000000000000000e+00 2.167188443416396826e-01
1.650000000000000133e+00 2.076129561685995661e-01
1.675000000000000044e+00 2.228185919897689438e-01
1.700000000000000178e+00 2.181063983625852187e-01
1.725000000000000089e+00 2.186545600443091375e-01
1.750000000000000000e+00 2.375108676448227096e-01
1.775000000000000133e+00 1.984535039300159009e-01
1.800000000000000044e+00 2.191641998793647517e-01
1.825000000000000178e+00 2.207533098448865028e-01
1.850000000000000089e+00 2.165331714336721780e-01
1.875000000000000000e+00 2.031846948824680421e-01
1.900000000000000133e+00 1.995810737446689631e-01
1.925000000000000044e+00 2.078468210068629141e-01
1.950000000000000178e+00 2.061214443275543040e-01
1.975000000000000089e+00 2.037295774143142724e-01
2.000000000000000000e+00 2.232819793598185276e-01
2.024999999999999911e+00 2.109242502902191341e-01
2.050000000000000266e+00 2.142538642915710889e-01
2.075000000000000178e+00 2.198022787979262982e-01
2.100000000000000089e+00 1.954844547712369651e-01
2.125000000000000000e+00 2.225610912098164584e-01
2.149999999999999911e+00 2.133179751495878906e-01
2.175000000000000266e+00 2.193215274705042905e-01
2.200000000000000178e+00 1.919299074971568542e-01
2.225000000000000089e+00 2.131738315649684412e-01
2.250000000000000000e+00 1.963549495398494438e-01
2.274999999999999911e+00 2.131415298842161965e-01
2.300000000000000266e+00 2.093336096798524282e-01
2.325000000000000178e+00 2.078151626785033901e-01
2.350000000000000089e+00 1.948424417286117316e-01
2.375000000000000000e+00 2.169961584766940121e-01
2.400000000000000355e+00 2.000281198486576484e-01
2.425000000000000266e+00 1.967318791231164044e-01
2.450000000000000178e+00 1.819977051005657320e-01
2.475000000000000089e+00 1.920413803752693827e-01
2.500000000000000000e+00 1.998316552365602128e-01
2.525000000000000355e+00 1.899279120984935509e-01
2.550000000000000266e+00 1.883983447989141524e-01
2.575000000000000178e+00 1.864141128826703186e-01
2.600000000000000089e+00 1.592398583791627409e-01
2.625000000000000000e+00 1.937833182588876157e-01
2.650000000000000355e+00 1.915399141732446742e-01
2.675000000000000266e+00 1.687239794078608524e-01
2.700000000000000178e+00 1.925734171882386714e-01
2.725000000000000089e+00 1.916162805791644941e-01
2.750000000000000000e+00 1.858617462147548194e-01
2.775000000000000355e+00 1.683588071587554524e-01
2.800000000000000266e+00 2.004361670219409475e-01
2.825000000000000178e+00 1.867882772778521050e-01
2.850000000000000089e+00 1.828686252793502443e-01
2.875000000000000000e+00 1.661119550563515401e-01
2.900000000000000355e+00 1.579853407591011727e-01
2.925000000000000266e+00 1.663246620752714677e-01
2.950000000000000178e+00 1.718100491192583734e-01
2.975000000000000089e+00 1.643504892887933111e-01
3.000000000000000000e+00 1.503904730083096275e-01
3.025000000000000355e+00 1.423675932250475507e-01
3.050000000000000266e+00 1.651216418134457409e-01
3.075000000000000178e+00 1.698821998844702030e-01
3.100000000000000089e+00 1.329111233281328186e-01
3.125000000000000000e+00 1.569280418536348753e-01
3.150000000000000355e+00 1.700852849529690403e-01
3.175000000000000266e+00 1.792738072593515475e-01
3.200000000000000178e+00 1.620539252316114676e-01
3.225000000000000089e+00 1.608205208166941236e-01
3.250000000000000000e+00 1.350133285614352197e-01
3.275000000000000355e+00 1.488584214832937569e-01
3.300000000000000266e+00 1.622275458953734151e-01
3.325000000000000178e+00 1.545855420923221979e-01
